task_id,occupation,berufenet_id,occupation_de,sector,task_text,paraphrase_de,label_5cat,PHYS,TPS,SIR,SPEC,VERIF,STD
BN_0146,Arranger,28504.0,Arrangeur/in,other,"Adapt music for movies, series, and video games.","Musik für Filme, Serien und Computerspiele anpassen.",ai_assisted,0,0,0,2,1,1
BN_0147,Arranger,28504.0,Arrangeur/in,other,"Create music based on personal ideas or customer requests, also using a computer.","Musik nach eigenen Ideen oder Wünschen von Kunden erstellen, auch mit Computer.",ai_assisted,0,0,0,1,1,1
BN_0148,Arranger,28504.0,Arrangeur/in,other,Divide new music pieces for different voices and instruments.,Neue Musikstücke für verschiedene Stimmen und Instrumente aufteilen.,ai_assisted,0,0,0,2,1,1
BN_0149,Arranger,28504.0,Arrangeur/in,other,create sheet music for musicians so they can play the pieces.,"Noten für Musiker erstellen, damit sie die Stücke spielen können.",high_ai_potential,0,0,0,2,2,2
BN_0150,Arranger,28504.0,Arrangeur/in,other,Change parts of songs without losing the character of the piece.,"Teile von Songs ändern, ohne den Charakter des Stücks zu verlieren.",ai_assisted,0,0,0,1,1,1
BN_0151,Arranger,28504.0,Arrangeur/in,other,"have conversations with composers, musicians, and producers","Gespräche mit Komponisten, Musikern und Produzenten führen.",human_led,0,1,1,0,0,0
BN_0152,Arranger,28504.0,Arrangeur/in,other,Adapt music for concerts with different music styles.,Musik für Konzerte mit verschiedenen Musikstilen anpassen.,ai_assisted,0,0,0,1,1,1
BN_0153,Arranger,28504.0,Arrangeur/in,other,Give music lessons if needed.,"Musikunterricht geben, wenn nötig.",human_led,0,0,1,1,1,1
BN_0154,Art Buyer in Advertising,7024.0,Art-Buyer (Werbung),marketing,Build and maintain contacts with agencies and artists in marketing.,Kontakte zu Agenturen und Künstlern im Marketing aufbauen und pflegen.,ai_assisted,0,0,0,1,1,1
BN_0155,Art Buyer in Advertising,7024.0,Art-Buyer (Werbung),marketing,"Collect and store addresses, work samples, and prices from agencies and freelance artists.","Adressen, Arbeitsproben und Preise von Agenturen und freien Künstlern sammeln und speichern.",automatable,0,0,0,3,3,3
BN_0156,Art Buyer in Advertising,7024.0,Art-Buyer (Werbung),marketing,Prepare advertising productions according to customer ideas.,Werbeproduktionen nach den Ideen der Kunden vorbereiten.,ai_assisted,0,0,0,1,1,1
BN_0157,Art Buyer in Advertising,7024.0,Art-Buyer (Werbung),marketing,Plan an advertising measure with the clients' art directors.,Mit Art-Directors der Kunden eine Werbemaßnahme planen.,ai_assisted,0,0,0,1,1,1
BN_0158,Art Buyer in Advertising,7024.0,Art-Buyer (Werbung),marketing,Develop advertising ideas and present them to the client.,Ideen für Werbemaßnahmen entwickeln und dem Auftraggeber vorstellen.,human_led,0,1,1,2,1,1
BN_0159,Art Buyer in Advertising,7024.0,Art-Buyer (Werbung),marketing,Engage artists like models and photographers for the project and supervise them during production.,Künstler wie Models und Fotografen für das Projekt engagieren und während der Produktion betreuen.,human_led,1,1,1,1,1,1
BN_0160,Art Buyer in Advertising,7024.0,Art-Buyer (Werbung),marketing,"Acquire usage rights for texts, photos, and music.","Nutzungsrechte für Texte, Fotos und Musik erwerben.",ai_assisted,0,0,0,2,1,1
BN_0161,Doctor,58709.0,Arzt/Ärztin,health,Diagnose the patient's illness.,Die Krankheit des Patienten feststellen.,human_led,1,0,1,1,1,1
BN_0162,Doctor,58709.0,Arzt/Ärztin,health,Treat patients and provide them with information.,Patienten behandeln und ihnen Informationen geben.,human_led,1,1,1,1,1,1
BN_0163,Doctor,58709.0,Arzt/Ärztin,health,Carry out administrative and organizational tasks.,Verwaltungs- und Organisationsaufgaben durchführen.,ai_assisted,0,0,0,1,1,1
BN_0164,Doctor,58709.0,Arzt/Ärztin,health,"Organize admissions, transfers, and discharges in the hospital.","Aufnahmen, Verlegungen und Entlassungen im Krankenhaus organisieren.",high_ai_potential,0,0,0,2,2,2
BN_0165,Doctor,58709.0,Arzt/Ärztin,health,Work in medical management and prepare data for billing.,Im Medizinmanagement mitarbeiten und Daten für die Abrechnung vorbereiten.,sensitive,0,0,0,2,2,2
BN_0166,Doctor,58709.0,Arzt/Ärztin,health,Take on administrative tasks at health departments and health insurance companies.,Verwaltungstätigkeiten bei Gesundheitsämtern und Krankenkassen übernehmen.,ai_assisted,0,0,0,1,1,1
BN_0167,Doctor,58709.0,Arzt/Ärztin,health,Plan and conduct courses.,Lehrveranstaltungen planen und durchführen.,human_led,0,0,1,2,1,2
BN_0168,Doctor,58709.0,Arzt/Ärztin,health,Write research reports.,Forschungsberichte schreiben.,ai_assisted,0,0,0,2,1,1
BN_0169,Doctor,58709.0,Arzt/Ärztin,health,Work in the pharmaceutical industry.,In der Pharmaindustrie arbeiten.,ai_assisted,0,0,0,0,0,0
BN_0170,Doctor,58709.0,Arzt/Ärztin,health,Plan and conduct clinical trials.,Klinische Prüfungen planen und durchführen.,human_led,1,0,1,2,2,2
BN_0171,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,perform medical tasks,medizinische Aufgaben erledigen,human_led,1,0,0,0,0,0
BN_0172,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,Make home visits for patients.,Hausbesuche für Patienten machen,human_led,1,0,0,1,1,1
BN_0173,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,Assist in the operating room.,im Operationssaal helfen,human_led,1,0,0,0,0,0
BN_0174,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,"Assist in operations, keep wounds open, suction fluids, and close small wounds.","bei Operationen unterstützen, Wunden offenhalten, Flüssigkeiten absaugen und kleine Wunden schließen",human_led,1,0,0,1,1,1
BN_0175,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,Conduct conversations for patient admission.,Gespräche zur Patientenaufnahme führen,human_led,0,1,1,1,1,1
BN_0176,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,Conduct research and prepare treatment plans for doctors.,Untersuchungen machen und Behandlungspläne für Ärzte vorbereiten,ai_assisted,0,0,0,2,1,1
BN_0177,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,Complete organizational tasks.,organisatorische Aufgaben erledigen,ai_assisted,0,0,0,0,0,0
BN_0178,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,Monitor treatment plans and coordinate therapy teams,Behandlungspläne überwachen und Therapieteams koordinieren,human_led,0,0,1,2,2,2
BN_0179,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,Prepare and attend visits.,Visiten vorbereiten und daran teilnehmen,human_led,1,0,1,1,1,1
BN_0180,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,plan the transfer or referral of patients,die Verlegung oder Überweisung von Patienten planen,ai_assisted,0,0,0,2,1,2
BN_0181,Physician Assistant,90902.0,Arztassistent/in / Physician Assistant,health,Take on tasks in quality management and organization.,Aufgaben im Qualitätsmanagement und in der Organisation übernehmen,ai_assisted,0,0,0,1,1,1
BN_0182,Tax Consulting Assistant,8866.0,Schwestern-/Pflegediensthelfer/in,finance,Support external audits.,Außenprüfungen unterstützen.,ai_assisted,0,0,0,1,1,1
BN_0183,Tax Consulting Assistant,8866.0,Schwestern-/Pflegediensthelfer/in,finance,Negotiate with tax authorities.,Mit Finanzbehörden verhandeln.,human_led,0,1,1,1,1,1
BN_0184,Tax Consulting Assistant,8866.0,Schwestern-/Pflegediensthelfer/in,finance,Help develop concepts for tax planning and optimization.,Konzepte zur Steuerplanung und -optimierung mitentwickeln.,ai_assisted,0,0,0,2,1,1
BN_0185,Tax Consulting Assistant,8866.0,Schwestern-/Pflegediensthelfer/in,finance,Participate in investment decisions and company evaluations.,Bei Investitionsentscheidungen und Unternehmensbewertungen mitwirken.,ai_assisted,0,0,0,1,1,1
BN_0186,Tax Consulting Assistant,8866.0,Schwestern-/Pflegediensthelfer/in,finance,Complete tasks in office organization.,Aufgaben in der Kanzleiorganisation erledigen.,ai_assisted,0,0,0,1,1,1
BN_0187,Tax Consulting Assistant,8866.0,Schwestern-/Pflegediensthelfer/in,finance,Support clients and provide information.,Mandanten betreuen und Auskünfte geben.,human_led,0,0,1,1,1,1
BN_0188,Assistant - Auditing,111614.0,Assistent/in - Wirtschaftsprüfung,other,"Assist with business examinations in companies, such as annual financial statements and special audits.","bei betriebswirtschaftlichen Prüfungen in Unternehmen helfen, wie Jahresabschlüsse und Sonderprüfungen.",sensitive,0,0,0,2,2,2
BN_0189,Assistant - Auditing,111614.0,Assistent/in - Wirtschaftsprüfung,other,Support auditors in company valuation by comparing previous audits and checking documents.,"Wirtschaftsprüfer bei der Unternehmensbewertung unterstützen, indem man Vorjahresprüfungen vergleicht und Dokumente kontrolliert.",high_ai_potential,0,0,0,2,2,2
BN_0190,Assistant - Auditing,111614.0,Assistent/in - Wirtschaftsprüfung,other,Record the results of audits in reports.,Ergebnisse von Prüfungen in Berichten festhalten.,automatable,0,0,0,3,3,3
BN_0191,Assistant - Auditing,111614.0,Assistent/in - Wirtschaftsprüfung,other,Create reports and statements.,Berichte und Stellungnahmen erstellen.,automatable,0,0,0,3,3,3
BN_0192,Assistant - Auditing,111614.0,Assistent/in - Wirtschaftsprüfung,other,Prepare balance sheets and tax returns.,Bilanzen und Steuererklärungen anfertigen.,sensitive,0,0,0,3,3,3
BN_0193,Assistant - Auditing,111614.0,Assistent/in - Wirtschaftsprüfung,other,Maintain contact with clients and gather information for exams.,Kontakt zu Mandanten halten und Informationen für Prüfungen besorgen.,ai_assisted,0,0,0,1,1,1
BN_0194,Assistant - Auditing,111614.0,Assistent/in - Wirtschaftsprüfung,other,Advise clients on business and tax questions.,Mandanten bei betriebswirtschaftlichen und steuerlichen Fragen beraten.,human_led,0,0,1,1,1,1
BN_0195,Assistant - Auditing,111614.0,Assistent/in - Wirtschaftsprüfung,other,"Help auditors with reports and expert work, like creating renovation reports.","Wirtschaftsprüfern bei Gutachten und Sachverständigenarbeiten helfen, wie Sanierungsgutachten erstellen.",high_ai_potential,0,0,0,2,2,2
BN_0196,Astrologer,8634.0,Astrologe/Astrologin,other,Interpret horoscopes for clients.,Horoskope deuten.,human_led,0,1,1,1,1,1
BN_0197,Astrologer,8634.0,Astrologe/Astrologin,other,Create horoscopes and calculate the positions of planets at the time of birth.,Horoskope erstellen und die Positionen der Planeten zum Geburtszeitpunkt berechnen.,ai_assisted,0,0,0,2,1,1
BN_0198,Astrologer,8634.0,Astrologe/Astrologin,other,Analyze birth horoscopes and help clients with decisions.,Geburtshoroskope analysieren und Kunden bei Entscheidungen helfen.,human_led,0,1,0,1,1,1
BN_0199,Astrologer,8634.0,Astrologe/Astrologin,other,Conduct follow-up conversations with customers.,Nachgespräche mit Kunden führen.,human_led,0,1,1,1,1,1
BN_0200,Astrologer,8634.0,Astrologe/Astrologin,other,"Offer advice in person, in writing, by phone, or online.","Beratung persönlich, schriftlich, telefonisch oder online anbieten.",human_led,0,1,1,1,1,1
BN_0201,Astrologer,8634.0,Astrologe/Astrologin,other,Interpret the influence of the stars and inform customers about developments.,Den Einfluss der Sterne deuten und Kunden über Entwicklungen informieren.,human_led,0,1,1,1,1,1
BN_0202,Astrologer,8634.0,Astrologe/Astrologin,other,"Create annual, monthly, or weekly horoscopes for media","Jahres-, Monats- oder Wochenhoroskope für Medien erstellen.",ai_assisted,0,0,0,2,1,1
BN_0203,Astrologer,8634.0,Astrologe/Astrologin,other,Write books and articles about astrology.,Bücher und Artikel über Astrologie schreiben.,ai_assisted,0,0,0,1,1,1
BN_0204,Astrologer,8634.0,Astrologe/Astrologin,other,Give lectures and workshops about astrology.,Vorträge und Workshops über Astrologie halten.,human_led,0,0,1,1,1,1
BN_0205,Respiratory Therapist,8783.0,Eutonietherapeut/in,health,Collect findings for respiratory therapy.,Befunde zur Atemtherapie sammeln.,human_led,1,0,0,2,2,2
BN_0206,Respiratory Therapist,8783.0,Eutonietherapeut/in,health,create therapy plans for patients.,Therapiepläne für Patienten erstellen.,ai_assisted,0,0,0,2,1,1
BN_0207,Respiratory Therapist,8783.0,Eutonietherapeut/in,health,Plan and carry out breathing therapy measures.,Atemtherapie-Maßnahmen planen und durchführen.,human_led,1,0,0,1,1,1
BN_0208,Respiratory Therapist,8783.0,Eutonietherapeut/in,health,Apply breathing massages and breathing exercises.,Atemmassagen und Atemübungen anwenden.,human_led,1,0,0,1,1,1
BN_0209,Respiratory Therapist,8783.0,Eutonietherapeut/in,health,Address stress and concentration problems.,Stress und Konzentrationsprobleme behandeln.,human_led,0,1,1,1,1,1
BN_0210,Respiratory Therapist,8783.0,Eutonietherapeut/in,health,Document and evaluate the treatment process.,Den Behandlungsverlauf dokumentieren und auswerten.,sensitive,0,0,0,2,2,2
BN_0211,Respiratory Therapist,8783.0,Eutonietherapeut/in,health,Suggest therapy alternatives for doctors.,Therapiealternativen für Ärzte vorschlagen.,human_led,0,1,0,1,1,1
BN_0212,Respiratory Therapist,8783.0,Eutonietherapeut/in,health,Offer training and further education.,Schulungen und Weiterbildungen anbieten.,ai_assisted,0,0,0,1,1,1
BN_0213,Audio Describer,136638.0,Audiodeskriptor/in,other,Create audio descriptions for movies and TV shows and consider the requirements.,Audiodeskriptionen für Filme und Fernsehsendungen erstellen und die Anforderungen beachten.,ai_assisted,0,0,0,2,1,1
BN_0214,Audio Describer,136638.0,Audiodeskriptor/in,other,select important image elements like locations and people for the description,Wichtige Bildelemente wie Schauplätze und Personen für die Beschreibung auswählen.,ai_assisted,0,0,0,1,1,1
BN_0215,Audio Describer,136638.0,Audiodeskriptor/in,other,Set breaks for dialogues and sounds where descriptions will be added.,"Pausen für Dialoge und Geräusche festlegen, wo die Beschreibungen eingefügt werden.",ai_assisted,0,0,0,2,1,1
BN_0216,Audio Describer,136638.0,Audiodeskriptor/in,other,"create and edit a script for audio descriptions, possibly with blind or visually impaired authors","Ein Skript für die Audiodeskriptionen erstellen und bearbeiten, eventuell mit blinden oder sehbehinderten Autoren.",ai_assisted,0,0,0,2,1,1
BN_0217,Audio Describer,136638.0,Audiodeskriptor/in,other,Plan the voice recording of audio descriptions with speakers in the studio,Die Sprachaufnahme der Audiodeskriptionen mit Sprechern im Tonstudio planen.,human_led,1,0,1,2,2,2
BN_0218,Audio Describer,136638.0,Audiodeskriptor/in,other,"Implement audio descriptions for live events, theater, and operas.","Audiodeskriptionen für Live-Events, Theater und Opern umsetzen.",human_led,1,0,1,2,2,2
BN_0219,Audio Describer,136638.0,Audiodeskriptor/in,other,Record audio descriptions live on site and describe the visual processes on stage at the same time.,Audiodeskriptionen live vor Ort einsprechen und die visuellen Abläufe auf der Bühne gleichzeitig beschreiben.,human_led,1,0,1,2,2,2
BN_0220,Audio Describer,136638.0,Audiodeskriptor/in,other,"Create accessible audio guides for museums, exhibitions, or tourism.","Barrierefreie Audio-Führungen für Museen, Ausstellungen oder Tourismus erstellen.",high_ai_potential,0,0,0,2,2,2
BN_0221,Audio Describer,136638.0,Audiodeskriptor/in,other,Write texts for guidance with directions.,Texte zur Orientierung mit Wegbeschreibungen schreiben.,ai_assisted,0,0,0,2,1,1
BN_0222,Production Manager - Film and Television,8507.0,Aufnahmeleiter/in - Film und Fernsehen,other,plan and oversee the process of a film or television production.,den Ablauf einer Film- oder Fernsehproduktion planen und überwachen.,ai_assisted,0,0,0,2,1,2
BN_0223,Production Manager - Film and Television,8507.0,Aufnahmeleiter/in - Film und Fernsehen,other,Ensure the safety and working hours of performers.,die Sicherheit und Arbeitszeiten der Darstellerinnen und Darsteller gewährleisten.,human_led,1,0,0,1,2,1
BN_0224,Production Manager - Film and Television,8507.0,Aufnahmeleiter/in - Film und Fernsehen,other,Take on tasks as a second assistant director before and during filming.,als zweite/r Aufnahmeleiter/in die Aufgaben vor und während des Drehs übernehmen.,human_led,1,0,1,1,1,1
